image_name,x1,x2,y1,y2,class
147772366484420161028_164528.png,39,594,49,303,Object
JPEG_20160913_110021_1000554801748.png,54,589,95,367,Object
1474633918008DSC06153.png,66,583,68,298,Object
JPEG_20161126_140408_1000842497053.png,112,449,84,409,Object
JPEG_20161121_163259_1000355047737.png,87,640,92,364,Object
147742429642220161025_160029.png,59,532,55,436,Object
1475151352113DSC00573.png,234,403,11,464,Object
JPEG_20161129_152903_1000730451395.png,93,599,55,452,Object
1474023977372ANG990008.png,52,619,36,467,Object
1477051272736DSC_8129.png,119,581,93,362,Object
1474714254302DSC07326.png,76,564,45,383,Object
JPEG_20160513_151105_1000911488177.png,171,487,58,401,Object
1473165172707PNG_9374.png,75,626,12,455,Object
1472454254071DSC_1169.png,32,640,26,441,Object
1474281434148ivory-kadie-strapless-bodycon-dress2.png,0,634,64,458,Object
1478949724071eMazingShawls3273.png,49,622,30,345,Object
147444574786011469617572777-Mast--Harbour-Women-Casual-Shoes-1481469617572650-4.png,97,538,56,419,Object
JPEG_20161128_134357_1000772940947.png,95,571,130,329,Object
1469446460095Untitled1.png,32,601,61,421,Object
1470811122486DSC_0063.png,179,543,44,432,Object
1481112971657DSC_0020erng.png,26,609,40,448,Object
1473747482864IMG_0558.png,6,632,79,362,Object
JPEG_20161208_170321_1000836033742.png,263,374,26,422,Object
147438204216211470886663604-Roadster-Red--Navy-Padded-Sleeveless-Jacket-3441470886663124-3.png,0,640,63,407,Object
1473317701689DeeplearnS11235.png,109,521,0,480,Object
1474102758001black-skyline-cross-back-midi-dress4.png,1,640,149,332,Object
JPEG_20161124_154751_1000284508908.png,68,462,53,439,Object
147185469620020160819_115514.png,34,640,97,399,Object
1476779793062DSC_6453.png,142,497,130,360,Object
1472462650934DSC_1343.png,28,640,0,319,Object
1479736553106DSC_1362.png,69,640,216,287,Object
1474285172965PS-4401961.png,63,580,121,353,Object
1474715900182DSC07851.png,69,604,67,418,Object
JPEG_20161118_135742_1000157748266.png,123,609,162,316,Object
1474724012849DSC08119.png,50,607,90,368,Object
1472134354455DSC_0201.png,18,596,31,447,Object
JPEG_20160701_170221_1000537056381.png,146,562,109,370,Object
1469623524535JPEG_20160628_131938_1000943302220.png,137,430,120,429,Object
1480583977559IMG_20161129_194500.png,36,625,72,364,Object
1473231375663DeeplearnS11307.png,53,573,89,351,Object
JPEG_20160513_142812_1000895880897.png,119,497,42,374,Object
JPEG_20160921_134437_1000398771858.png,114,465,112,413,Object
JPEG_20160706_121318_1000199141568.png,143,430,89,314,Object
1472036545266hlsh008870-white-highlander-xl-1000x1000-imae9zsa2vdezbyr.png,0,640,49,406,Object
JPEG_20160907_152517_1000305066518.png,116,625,163,300,Object
1480972187489IMG_3528.png,179,458,43,465,Object
JPEG_20160704_124156_1000284740543.png,65,619,187,301,Object
1468881133280DSC_0088.png,50,425,107,337,Object
147754155152420161026_133810.png,185,502,157,305,Object
1467893177492DSC_0042.png,34,592,76,413,Object
JPEG_20161125_174822_1000167857739.png,26,555,114,463,Object
1474023529784ANG989845.png,39,596,54,440,Object
1468843237339DSC_0003.png,115,541,0,335,Object
JPEG_20161121_155859_1000843434374.png,155,482,54,445,Object
1472043987808DSC_0355.png,32,620,37,416,Object
JPEG_20160820_125609_1000756114621.png,118,508,142,302,Object
JPEG_20160627_114556_1000941151917.png,117,570,114,384,Object
1467804254886DSC_0169.png,207,449,178,385,Object
1476781137727DSC_6911.png,159,591,68,454,Object
1473486758168DeeplearnS11890.png,7,609,31,457,Object
147444161583411472643662598-Roadster-Men-Blue-Regular-Fit-Washed-Casual-Shirt-8861472643662490-5.png,10,640,1,480,Object
1480655090570rawpowdercoating-500x500.png,141,491,14,441,Object
1475236824256GI16PT-13-T2.png,65,596,83,425,Object
1468409863986DSC_0950.png,25,610,35,457,Object
1469623784630JPEG_20160628_133539_1000454650377.png,127,447,136,382,Object
JPEG_20160810_111911_1000921283031.png,248,393,63,424,Object
1473231668375DeeplearnS11396.png,59,593,172,341,Object
1468881576404DSC_0134.png,145,378,92,417,Object
1475008330544DSC020481.png,42,615,106,385,Object
JPEG_20160530_183632_1000596361560.png,329,435,164,333,Object
147772080717820161028_163919.png,86,584,117,336,Object
147394392769611472708942441-Roadster-Women-Burgundy-Regular-Fit-Checked-Casual-Shirt-9641472708942185-4.png,1,640,158,326,Object
1480597882224_R2A5451.png,258,577,47,421,Object
1472294314648DSC_1110.png,66,533,0,364,Object
1476780210579DSC_6487.png,125,475,152,345,Object
1475151191557DSC00454.png,191,450,34,421,Object
1462877494381DSC_0507.png,266,445,135,341,Object
1467891433213DSC_0601.png,57,568,168,306,Object
JPEG_20160622_103913_1000226517307.png,133,464,88,340,Object
147437353098811472721954637-Roadster-Green-Printed-T-shirt-1901472721954490-5.png,7,640,1,480,Object
1473486779607DeeplearnS11937.png,59,588,125,356,Object
147444112146211472730454043-Roadster-Men-Black-Printed-V-Neck-T-Shirt-3941472730454007-1.png,0,640,43,429,Object
1479469431618soi15-11-20169970.png,1,640,128,415,Object
1473746669331IMG_0650.png,12,630,190,295,Object
JPEG_20160507_100519_1000915564340.png,0,640,172,305,Object
JPEG_20160628_135738_1000387811276.png,73,571,97,384,Object
JPEG_20160512_123439_1000140595355.png,187,414,47,406,Object
JPEG_20160514_133957_1000756623080.png,77,619,39,444,Object
JPEG_20160608_124002_1000686671422.png,96,552,63,400,Object
1474102722771black-superstition-dress.png,9,635,156,327,Object
JPEG_20160527_155924_1000837112605.png,88,493,37,431,Object
1479211257794DSC_1530.png,260,470,114,370,Object
1480335792637_R2A3816.png,159,495,91,328,Object
1472412642370Ch01.png,230,408,15,448,Object
147437431498811473142351032-Roadster-Men-Khaki-Printed-Round-Neck-T-Shirt-7211473142350813-6.png,39,600,81,375,Object
1472821975855DSC_3440.png,85,498,146,307,Object
147772361181020161028_164506.png,66,344,82,452,Object
1467738967971DSC_0032.png,64,495,157,342,Object
1470212529249DSC_0324.png,228,427,146,360,Object
JPEG_20161125_172633_1000525719775.png,128,538,171,313,Object
1474030703905TOP8929572.png,23,631,210,402,Object
JPEG_20161125_173924_1000408498807.png,128,544,159,358,Object
JPEG_20160810_161316_1000177190407.png,169,450,139,392,Object
JPEG_20161116_174433_1000132399799.png,136,452,12,433,Object
JPEG_20161118_134609_1000413809664.png,58,552,48,406,Object
1467738725532DSC_0361.png,0,606,3,277,Object
147203649002114097-3-u-f-xl-1000x1000-imadz4s6ryaqc73a.png,0,640,44,449,Object
147444914041711468993623440-DressBerry-Women-Black-Wedges-4251468993623309-5.png,34,640,55,423,Object
1474266567753cream-floral-spring-fling-dress2.png,0,637,130,377,Object
JPEG_20160608_172113_1000398508939.png,134,520,64,401,Object
1474712053056DSC07417.png,81,499,21,243,Object
1467980056255DSC_0252.png,15,628,56,429,Object
JPEG_20161209_163446_1000996441132.png,247,360,12,381,Object
1474713789515DSC07395.png,26,607,64,362,Object
1474633420541DSC06008.png,85,569,149,364,Object
JPEG_20160627_172646_1000508149066.png,284,358,196,253,Object
147443895753511472725691971-Roadster-Women-Blue-Washed-Regular-Fit-Regular-881472725691643-3.png,2,640,121,386,Object
JPEG_20160704_110319_1000583196867.png,168,547,167,299,Object
JPEG_20160513_112554_1000565009182.png,26,637,122,296,Object
1474713582971DSC07446.png,263,431,103,403,Object
1480508338511IMG_0471.png,108,404,27,377,Object
1472628403088zoom8.png,10,617,87,439,Object
JPEG_20160629_142549_1000130652074.png,149,587,170,301,Object
1480674559316DSC_3111.png,21,621,33,452,Object
JPEG_20160704_141252_1000969100928.png,114,528,178,283,Object
JPEG_20161126_131214_1000236696372.png,106,606,158,302,Object
1473659951375DeeplearnS11873.png,51,584,177,338,Object
1475238234886GI16PT-74-P1.png,36,594,67,420,Object
1469257759077DSC_0333.png,17,605,64,430,Object
147437475019911471689989639-Roadster-Men-Trousers-4281471689989405-5.png,0,640,8,480,Object
1468844228280DSC_0016.png,67,580,0,327,Object
1473861033219DSC_5556.png,30,608,77,407,Object
147443859287511470113694939-RDSTR-Navy-Casual-Shirt-6161470113694725-1.png,0,640,67,399,Object
JPEG_20160608_171758_1000834300259.png,182,597,0,327,Object
1472452840981DSC_1397.png,58,595,98,400,Object
JPEG_20160820_153642_1000270023591.png,179,572,121,370,Object
JPEG_20160711_172248_1000755382372.png,101,602,144,316,Object
1473951516130DSC_7810.png,31,616,12,447,Object
1474288238529PS-4402122.png,49,508,94,383,Object
JPEG_20160530_173517_1000613402008.png,288,378,152,302,Object
1479150869865SinDenim12-11-20165621.png,45,622,132,335,Object
JPEG_20160711_113152_1000206387310.png,199,539,155,355,Object
JPEG_20161118_140541_1000469997945.png,99,586,91,393,Object
1469255248231DSC_0286.png,26,610,41,437,Object
147443875884211469624848220-Roadster-Navy-Casual-Shirt-1401469624848046-3.png,0,640,65,400,Object
1467979345468DSC_0002.png,49,613,9,348,Object
1476513386864Untitled2.png,147,457,94,414,Object
JPEG_20160709_172057_100099655392.png,191,390,58,373,Object
147438174678211471955180243-HRX-by-Hrithik-Roshan-Men-Navy-Sneakers-8161471955179942-2.png,187,561,9,480,Object
JPEG_20160624_125235_1000846088844.png,78,545,91,369,Object
1470380426820DSC_0687.png,19,607,12,418,Object
1480338027090_R2A4067.png,252,405,101,435,Object
1478970148687Soie9thNov20160731.png,33,567,143,325,Object
JPEG_20160711_133422_1000310135661.png,182,462,63,447,Object
1478797914727Soie9thNov20160037.png,65,586,157,330,Object
JPEG_20160630_151135_1000523955724.png,216,438,81,396,Object
JPEG_20160820_163910_1000855818959.png,191,505,117,372,Object
1480327481469_R2A3170.png,276,523,106,426,Object
147754336659420161026_133949.png,144,512,114,341,Object
JPEG_20161123_181505_1000101962534.png,225,369,0,442,Object
1468825682293JPEG_20160709_134657_1000955816607.png,142,511,153,331,Object
JPEG_20160628_132415_100063671816.png,131,537,151,391,Object
1471601177799DSC_0327.png,118,564,63,428,Object
JPEG_20160809_120102_1000795635680.png,136,512,43,407,Object
JPEG_20160530_151443_1000279124500.png,233,395,207,327,Object
JPEG_20161129_170723_1000523187865.png,91,569,66,439,Object
1479152869412SinDenim12-11-20166002.png,47,618,162,366,Object
147438042375411470822020548-Roadster-Navy--White-Printed-Sleeveless-T-shirt-3841470822020369-4.png,0,640,152,353,Object
storecamera_20161208162503_0.png,255,378,115,396,Object
1468847146486DSC_0216.png,127,568,69,385,Object
JPEG_20160622_130852_1000968964694.png,194,431,10,454,Object
147437393253911469181676215-Roadster-Black-Polyester-Sheer-Top-2381469181675883-1.png,2,640,79,391,Object
JPEG_20160711_174742_1000381460946.png,95,627,175,302,Object
1474115211521blue-lucille-pleated-chambray-midi-dress.png,0,637,109,359,Object
1475062163817DSC00227.png,47,573,97,397,Object
1481267342928DSC_0517.png,56,628,137,368,Object
1474024247533ANG990046.png,45,624,37,429,Object
1474714437046DSC07295.png,54,631,20,246,Object
1470125311554DSC_0073.png,103,503,105,423,Object
1479462640769soi15-11-20169557.png,28,536,151,311,Object
1462879544540DSC_0430.png,201,431,162,336,Object
JPEG_20161125_150154_1000932891400.png,3,640,70,384,Object
1480514252633IMG_0554.png,54,529,107,359,Object
JPEG_20160629_115436_1000378530700.png,210,427,109,430,Object
1473329198466SAB0023724001S352_det_2.png,4,640,42,457,Object
1472552381907DSC_2011.png,219,601,229,344,Object
1473749160012IMG_0423.png,234,366,73,432,Object
1469434001033DSC_0054.png,162,505,20,471,Object
JPEG_20160530_154533_100017575520.png,183,495,27,449,Object
JPEG_20161118_170405_1000177849264.png,214,417,90,347,Object
1475576644356DSC_2028.png,50,577,66,359,Object
1473429961015DSC_4535.png,88,640,30,378,Object
1476773060641DSC_8700.png,119,589,125,351,Object
1473330467688SAB0024053001S105_det_4.png,215,554,113,342,Object
JPEG_20161028_121900_1000581893008.png,6,592,136,368,Object
147444118113311472725648462-Roadster-Men-Black-Printed-T-Shirt-411472725648183-3.png,0,640,50,441,Object
JPEG_20160629_121039_1000894326638.png,160,425,192,303,Object
JPEG_20161116_132015_1000345032920.png,126,622,110,387,Object
1473400822550DSC_0084.png,322,465,92,399,Object
JPEG_20161130_151100_1000589167980.png,63,550,124,364,Object
JPEG_20160823_122016_1000269579000.png,75,497,23,462,Object
JPEG_20160711_130535_1000949764813.png,213,432,63,469,Object
JPEG_20160924_142645_1000955251769.png,104,561,98,418,Object
1467897298958DSC_0136.png,52,594,121,357,Object
JPEG_20160527_172233_1000686331815.png,160,486,11,423,Object
JPEG_20161028_120045_1000670522149.png,44,543,105,345,Object
147742617190220161025_141030.png,28,569,39,420,Object
1472038992700DSC_0209.png,71,488,4,438,Object
JPEG_20161128_165647_1000957809202.png,87,509,116,372,Object
1474266611851fig-come-back-pleated-mini-dress2.png,0,637,95,369,Object
1480964678248ShinFashionSarees20683.png,43,624,57,406,Object
JPEG_20161202_155736_1000477199313.png,34,609,94,360,Object
1473746592958IMG_0669.png,250,555,40,439,Object
JPEG_20161125_194639_1000958897767.png,79,377,227,290,Object
1468409469414DSC_0415.png,50,575,53,422,Object
JPEG_20160608_144642_1000654803374.png,125,466,135,392,Object
JPEG_20161118_170705_100042060146.png,229,459,19,362,Object
1472629033108w_nd_21602_nero_04.png,31,601,219,394,Object
147323975517614109_XXX_v2.png,86,555,22,462,Object
1470732399798DSC_0003.png,161,494,28,452,Object
1470478405725DSC_0181.png,228,491,120,400,Object
JPEG_20161118_174823_1000235779929.png,0,640,0,437,Object
1469615694174JPEG_20160625_104052_1000265767970.png,249,611,89,387,Object
JPEG_20161028_111447_1000485172559.png,56,601,85,346,Object
1480516617987E-mazingshawls29-11-201618212.png,6,584,76,374,Object
1470997600015IMG_0052.png,66,574,101,373,Object
JPEG_20160621_115231_1000538044337.png,216,404,47,421,Object
1478949365347eMazingShawls3861.png,18,602,40,342,Object
JPEG_20161124_171128_1000793651029.png,109,469,36,438,Object
1470822365347DSC_0151.png,0,574,122,386,Object
JPEG_20160628_131225_1000748464441.png,112,447,126,382,Object
JPEG_20160628_131850_1000485841078.png,137,419,108,408,Object
147921459559002.png,50,544,108,407,Object
JPEG_20160629_152331_1000421762484.png,177,419,115,277,Object
1478784284871IMG_9938.png,15,631,148,387,Object
1474631239009DSC08204.png,38,627,97,334,Object
JPEG_20161125_144501_1000194135953.png,82,502,39,361,Object
JPEG_20160810_104145_1000199088853.png,175,388,129,354,Object
1473486415014DeeplearnS11827.png,74,542,140,343,Object
JPEG_20160530_143053_1000864904790.png,0,577,42,464,Object
1474703268329DSC07173.png,27,613,106,379,Object
JPEG_20160623_152433_1000348129472.png,137,628,119,345,Object
JPEG_20161117_153630_1000202943321.png,54,608,70,433,Object
JPEG_20160229_135403_-977602066.png,145,576,69,393,Object
JPEG_20160628_134734_1000108829093.png,90,614,122,354,Object
JPEG_20160702_131223_1000451852392.png,87,608,148,332,Object
JPEG_20160625_141323_1000111397764.png,289,370,192,240,Object
1473502194282IMG_20160910_150646.png,56,571,25,433,Object
1472287794453DSC_0999.png,0,640,175,267,Object
JPEG_20160621_155915_1000123664108.png,218,467,143,377,Object
JPEG_20160625_134826_1000548567476.png,180,567,164,304,Object
1471937840715DSC_0150.png,157,470,100,340,Object
JPEG_20160623_155216_1000117782170.png,109,545,129,329,Object
JPEG_20160701_112631_1000398500101.png,166,474,71,415,Object
1480969132416ShinFashionSarees21102.png,30,613,61,419,Object
1474637037891DSC06325.png,23,591,53,353,Object
1469438692661DSC_0098.png,29,610,72,480,Object
1467893066937DSC_0023.png,0,603,58,334,Object
1480675165181DSC_3127.png,47,599,67,438,Object
147443968955511468905841862-Roadster-Men-Casual-Shoes-8201468905841674-5.png,32,640,78,387,Object
1475064029311DSC00391.png,84,533,77,469,Object
JPEG_20161123_191617_100067845913.png,19,595,142,332,Object
JPEG_20160627_174633_1000491101957.png,194,460,117,428,Object
JPEG_20160711_104538_1000657604039.png,204,436,102,373,Object
JPEG_20161121_191006_100076345857.png,106,487,99,404,Object
JPEG_20161129_182635_1000430909790.png,70,577,178,371,Object
14765289549924.png,147,513,24,478,Object
1458173567341DSC_0501.png,148,499,175,299,Object
1472036834465Untitled-1.png,20,635,61,403,Object
1475615867181DSC_1587.png,0,640,43,456,Object
JPEG_20160524_153132_1000623274858.png,138,403,63,417,Object
147742614525220161025_142455.png,93,497,146,360,Object
JPEG_20160706_171831_1000751237826.png,182,462,183,291,Object
147742561902920161025_160719.png,43,572,108,380,Object
1479212541865DSC_1542.png,113,429,153,480,Object
147437251807511472024762579-Roadster-Men-Blue-Printed-Round-Neck-T-Shirt-5881472024762342-5.png,4,640,2,480,Object
1470904763196DSC_0130.png,40,580,78,391,Object
147742633847620161025_152355.png,49,535,177,390,Object
JPEG_20161118_130658_100080141662.png,162,564,169,317,Object
1479546311984DSC_0722S.png,66,597,90,397,Object
JPEG_20161025_132829_1000926946053.png,109,543,86,262,Object
14714515492552.png,56,637,70,348,Object
JPEG_20160709_121125_1000584023608.png,59,566,166,293,Object
1476772481672DSC_8607.png,197,560,0,440,Object
1470816981754DSC_0090.png,111,584,65,366,Object
147437500302811469696029535-Roadster-Teal-Blue--Black-Quilted-Reversible-Jacket-3651469696029393-4.png,0,636,125,330,Object
1467897398879DSC_0351.png,95,528,159,335,Object
1473140147891DSC_3964.png,41,605,212,337,Object
JPEG_20160629_145740_1000890649514.png,197,389,156,388,Object
JPEG_20160627_171859_1000334374053.png,256,369,162,313,Object
JPEG_20161126_141410_100057885463.png,0,640,185,439,Object
1470990729877IMG_0026.png,29,487,88,418,Object
JPEG_20161118_135354_1000938476877.png,106,575,167,313,Object
JPEG_20161130_170912_1000420038712.png,27,445,168,322,Object
147438116714211472629724846-Roadster-Men-Olive-Printed-Round-Neck-T-Shirt-8351472629724587-4.png,4,640,198,427,Object
1474637775079DSC06894.png,16,626,57,357,Object
JPEG_20161117_153001_1000991863580.png,33,640,109,392,Object
JPEG_20160706_132440_1000279824582.png,106,489,132,310,Object
1468881641830DSC_0150.png,83,585,183,308,Object
JPEG_20160621_110610_1000345057991.png,180,569,161,344,Object
1479456728998Sin16-11-201610986.png,27,605,138,346,Object
JPEG_20161118_171232_1000754748185.png,104,549,179,312,Object
1471673318771DSC_0383.png,1,610,53,421,Object
1473418000630black-made-the-cut-blazer-dress3.png,0,640,154,336,Object
1473235850949large_20111802140756.png,26,623,17,471,Object
147394370246811470042743016-Roadster-Green--Black-Checked-Casual-Shirt-5531470042732871-3.png,1,640,58,426,Object
JPEG_20160810_115642_100072119640.png,256,390,87,423,Object
1476782176279DSC_6749.png,113,560,9,437,Object
JPEG_20160704_105946_1000600249534.png,166,529,116,331,Object
147742474974920161025_155726.png,97,563,83,441,Object
1478968678061Soie9thNov20162769.png,49,598,159,327,Object
JPEG_20161118_181547_1000923708739.png,175,545,70,352,Object
1474711774526DSC07408.png,194,518,10,207,Object
1474632403020DSC06208.png,129,563,41,475,Object
JPEG_20161124_130426_1000582863497.png,299,460,115,408,Object
1474715503435DSC07952.png,81,598,66,427,Object
147742491896420161025_144530.png,48,573,67,477,Object
JPEG_20160421_194600_100014104150.png,285,445,0,472,Object
1458174170183DSC_0448.png,150,511,68,377,Object
JPEG_20161118_130908_1000238585271.png,137,511,53,403,Object
JPEG_20161123_200724_1000355241530.png,65,531,125,366,Object
1468824770121JPEG_20160709_114837_1000497741033.png,137,360,62,418,Object
147742491424320161025_144432.png,160,472,51,297,Object
147651093413201.png,98,525,88,403,Object
1480972924796IMG_3599.png,179,446,281,403,Object
JPEG_20160514_172536_1000938226502.png,57,526,184,395,Object
147742534201120161025_161135.png,120,502,160,359,Object
1469691758931DSC_0402.png,0,596,49,437,Object
147443968554511468905841909-Roadster-Men-Casual-Shoes-8201468905841674-3.png,96,583,50,449,Object
1479454131082Sin16-11-201611522.png,0,640,91,435,Object
JPEG_20161129_175308_1000965034538.png,50,598,72,411,Object
1480516519451E-mazingshawls29-11-201618312.png,39,605,57,359,Object
1480964182314ShinFashionSarees20653.png,39,640,87,457,Object
1474278329636MS-8502425.png,63,442,23,436,Object
JPEG_20160627_162703_1000849539663.png,276,416,31,449,Object
1474638452490DSC06896.png,199,428,9,418,Object
1472277958134DSC_0769.png,0,415,0,387,Object
1468881995370DSC_0166.png,101,576,35,415,Object
1473861330270DSC_5595.png,111,578,98,369,Object
1473231495450DeeplearnS11318.png,0,563,27,421,Object
147323496117919.png,34,617,242,453,Object
JPEG_20160623_141629_1000946019839.png,137,488,74,426,Object
JPEG_20160527_145852_1000360921344.png,33,536,44,392,Object
JPEG_20161123_184852_1000115354194.png,64,486,172,321,Object
JPEG_20160630_125135_1000775350305.png,119,539,0,480,Object
1480513281829IMG_0518.png,76,530,47,373,Object
1473231710489DeeplearnS11409.png,63,581,127,357,Object
JPEG_20160527_215629_1000942486837.png,98,546,8,437,Object
JPEG_20160924_163645_1000973933323.png,19,578,79,358,Object
1470380132445DSC_0677.png,45,613,62,440,Object
1467800220119DSC_0047.png,235,405,187,326,Object
1480754182273DSC_2250.png,37,603,71,419,Object
1474115135534blush-kings-queen-maxi-dress2.png,0,640,128,330,Object
147445114792611471671594365-Roadster-Men-Black-Regular-Fit-Checked-Casual-Shirt-5831471671594199-3.png,0,640,40,435,Object
147324045909250146_XXX_v2.png,119,522,18,461,Object
147438234358611472194031711-Roadster-Men-Trousers-3021472194031554-5.png,1,640,0,480,Object
1480516549231E-mazingshawls29-11-201618325.png,453,551,136,198,Object
1479158902723SinDenim12-11-20166716.png,45,604,115,326,Object
1480965804555IMG_3087.png,235,450,182,415,Object
1467980470072DSC_0269.png,50,591,21,441,Object
JPEG_20160922_105636_100074671507.png,102,465,82,429,Object
JPEG_20161203_132702_1000453790167.png,40,629,106,332,Object
1480753971378DSC_2218.png,69,586,83,420,Object
JPEG_20160524_152725_1000965980140.png,162,408,56,426,Object
1476773086072DSC_8835.png,97,516,210,282,Object
JPEG_20160624_155750_1000634743648.png,187,434,149,351,Object
147443986552111469707284359-Roadster-Olive-Green-Quilted-Bomber-Jacket-5051469707283933-4.png,1,640,149,375,Object
JPEG_20161028_140606_100060716982.png,83,510,135,356,Object
1472412643804ch03.png,274,371,52,447,Object
1471593508270DSC_0165.png,169,512,91,390,Object
1469616945238JPEG_20160625_120313_1000153892541.png,146,580,170,325,Object
1472824676567DSC_3408.png,110,416,0,469,Object
JPEG_20161123_124612_1000236939020.png,203,458,0,480,Object
14714530220873.png,43,613,57,420,Object
JPEG_20160628_134701_1000675183486.png,60,595,127,367,Object
JPEG_20160526_141125_1000173809692.png,88,481,0,480,Object
1480972446522IMG_3552.png,175,498,39,451,Object
1468655434198JPEG_20160712_102453_1000546005933.png,48,545,157,351,Object
JPEG_20160620_163408_1000698565168.png,150,512,173,344,Object
1470389600248DSC_0799.png,165,427,135,351,Object
JPEG_20161107_124342_1000396057983.png,131,552,0,480,Object
147438049591711470640138803-Roadster-Mint-Green-Printed-Sleeveless-T-shirt-6391470640138631-4.png,0,640,141,359,Object
1472629263132s-l160011.png,126,536,159,344,Object
JPEG_20161123_162554_1000942102918.png,236,375,22,385,Object
JPEG_20160630_145309_1000732029627.png,138,482,188,288,Object
147443970397211469180043084-Roadster-Men-Grey-Canvas-Shoes-5241469180042824-2.png,186,329,43,445,Object
1469517168954DSC_0470.png,322,467,261,442,Object
1479158343931SinDenim12-11-20166982.png,29,592,137,343,Object
1479153269143SinDenim12-11-20166093.png,53,631,126,326,Object
JPEG_20161002_182101_1000429536706.png,23,568,0,480,Object
1472120450815DSC_0363.png,54,640,113,480,Object
1458171724958DSC_0457.png,151,518,122,379,Object
JPEG_20160607_143012_1000946431198.png,165,434,71,410,Object
JPEG_20160627_104127_1000100094771.png,143,497,81,325,Object
1475500253259GI16PT-21-T1.png,59,580,116,394,Object
JPEG_20160702_101834_1000814116078.png,56,533,176,363,Object
1473315096501DeeplearnS11504.png,68,575,105,353,Object
147742482845420161025_155836.png,45,537,23,325,Object
1477045927993DSC_8019.png,8,633,14,470,Object
JPEG_20160623_145210_1000365341167.png,151,566,159,307,Object
JPEG_20160831_144543_100062824985.png,173,512,196,332,Object
147263059233427055-u-f-s-1000x1000-imadxfhfgjnkefd8.png,10,640,4,480,Object
147437912776911472021595526-Roadster-Women-Orange-Striped-Round-Neck-T-ShirtRoadster-Women-Orange-Striped-Round-Neck-T-Shirt-8351472021595284-2.png,0,640,52,414,Object
147438015316311469525059911-Roadster-Maroon--Black-Striped-Henley-T-shirt-2081469525059619-3.png,1,640,62,427,Object
JPEG_20161120_115209_1000317960373.png,202,466,0,472,Object
JPEG_20161121_160915_1000921306832.png,118,531,0,464,Object
1480176406974Kraus22-11-1613972.png,39,624,112,295,Object
147771858839820161028_162520.png,30,515,152,337,Object
1468479570302JPEG_20160630_164450_1000858684219.png,226,389,97,325,Object
1468828054917JPEG_20160709_152729_100073521984.png,62,560,89,333,Object
147437178210511472633948451-Roadster-Men-Brown-Printed-Henley-Neck-T-Shirt-7631472633948271-2.png,0,640,73,368,Object
1475159067908DSC07188.png,208,479,59,415,Object
1474109890815black-wine-and-dine-me-skater-dress4.png,0,640,89,393,Object
1470383926794DSC_0696.png,49,595,14,460,Object
1475150359843DSC00507.png,108,594,76,452,Object
JPEG_20161205_141101_1000283072333.png,67,585,135,347,Object
JPEG_20161126_125003_1000274923013.png,109,513,176,324,Object
147444099462311472629890754-Roadster-Men-Black-Printed-Henley-Neck-T-Shirt-3341472629889931-4.png,0,640,124,318,Object
JPEG_20161209_145123_100063660654.png,100,477,-1,418,Object
1475010457708DSC020701.png,85,481,52,399,Object
1470916090388DSC_0198.png,0,640,194,304,Object
JPEG_20161202_173215_1000505949039.png,37,617,146,336,Object
147394458305711472708549419-Roadster-Men-Blue-Regular-Fit-Washed-Denim-Casual-Shirt-9511472708549220-5.png,1,640,5,480,Object
1473662919384DeeplearnS11363.png,69,640,0,392,Object
JPEG_20160625_155154_1000751654340.png,14,505,20,408,Object
1470734092548DSC_0054.png,51,544,93,409,Object
1479455592529Sin16-11-201611234.png,44,627,121,332,Object
1468410598555DSC_0319.png,71,595,57,441,Object
JPEG_20161005_181607_1000254501442.png,104,484,14,438,Object
1473418078607black-kasey-v-neck-shift-dress3.png,0,640,149,337,Object
JPEG_20161126_173018_1000812166708.png,34,543,165,343,Object
1480337188978_R2A3985.png,270,513,141,431,Object
147323571001163052_XXX_v3.png,193,480,0,475,Object
JPEG_20160625_122534_1000804114013.png,137,547,155,351,Object
147437935829611468404453550-Roadster-Pack-of-2-Crop-T-shirts-3241468404453418-5.png,2,640,176,351,Object
JPEG_20160627_164914_100050908850.png,157,586,186,308,Object
JPEG_20161208_143738_1000166281752.png,134,563,141,339,Object
1470300103174DSC_0559.png,272,398,130,358,Object
1474637627844DSC06462.png,204,448,22,429,Object
1480509720911IMG_0251.png,61,521,66,356,Object
1474266542132green-gigi-cut-out-bodycon-dress.png,0,632,151,350,Object
1479468652336soi15-11-20169893.png,57,537,197,346,Object
JPEG_20161120_125229_1000312145847.png,20,551,131,370,Object
JPEG_20160629_105803_1000240866611.png,189,496,68,315,Object
JPEG_20160608_170032_1000254020392.png,115,640,12,457,Object
1474715723385DSC07688.png,250,445,83,401,Object
1474637476030DSC06775.png,22,611,90,331,Object
JPEG_20161124_145339_1000903356250.png,112,492,42,417,Object
JPEG_20161129_174954_100057814877.png,30,640,11,480,Object
147394306991811469538637081-Roadster-Khaki--Navy-Reversible-Casual-Shirt-2991469538636920-5.png,0,640,0,480,Object
1476785254007DSC_8419.png,8,563,15,470,Object
147772406265820161028_164352.png,2,582,114,314,Object
1471847814661DSC_0007.png,95,568,113,246,Object
1481181561217IMG_20161208_115211.png,5,624,14,442,Object
1472631112687DSC_2637.png,18,538,113,377,Object
JPEG_20160702_133027_1000949395432.png,178,585,209,308,Object
147323501821614109_XXX_v3.png,0,640,0,480,Object
1474634311084DSC05955.png,52,596,33,433,Object
